Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,260.89061566049,1673
Vaartsche Rijn,1,96.3425158459288,4102
Galgenwaard,2,140.838357196684,2654
Kromme Rijn,3,136.900243309002,411
Padualaan,4,142.614341085271,516
Heidelberglaan,5,148.267935578331,683
UMC,6,173.537634408602,93
WKZ,7,128.300518134715,579
P+R De Uithof,8,0,4
WKZ,9,91,8
UMC,10,140.277777777778,18
Heidelberglaan,11,122.166666666667,78
Padualaan,12,151.146739130435,184
Kromme Rijn,13,129.867403314917,181
Galgenwaard,14,156.135416666667,96
Vaartsche Rijn,15,154.279012345679,405
Depot,-1,NaN,0
