Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,84.9767632586113,3658
Vaartsche Rijn,1,85.4274977895668,9048
Galgenwaard,2,82.9111975941978,5653
Kromme Rijn,3,70.612972972973,925
Padualaan,4,70.2229601518027,1054
Heidelberglaan,5,69.5727272727273,1430
UMC,6,74.5609756097561,205
WKZ,7,62.0234009360374,1282
P+R De Uithof,8,0,3
WKZ,9,47.5384615384615,13
UMC,10,61.0961538461538,52
Heidelberglaan,11,58.6776315789474,152
Padualaan,12,61.6094527363184,402
Kromme Rijn,13,47.9819004524887,442
Galgenwaard,14,56.4872881355932,236
Vaartsche Rijn,15,65.3592938733126,963
Depot,-1,NaN,0
