Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,121.328519855596,2493
Vaartsche Rijn,1,92.5029498525074,6102
Galgenwaard,2,94.7987679671458,3896
Kromme Rijn,3,90.2078364565588,587
Padualaan,4,97.9300134589502,743
Heidelberglaan,5,107.933478735005,917
UMC,6,110.928571428571,140
WKZ,7,84.0929451287794,893
P+R De Uithof,8,0,1
WKZ,9,80.3333333333333,12
UMC,10,81.71875,32
Heidelberglaan,11,94.9316239316239,117
Padualaan,12,93.2764505119454,293
Kromme Rijn,13,95.1188118811881,303
Galgenwaard,14,100.05487804878,164
Vaartsche Rijn,15,96.1176470588235,612
Depot,-1,NaN,0
