Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,200.243890977444,2128
Vaartsche Rijn,1,92.4278369445465,5446
Galgenwaard,2,107.972460220318,3268
Kromme Rijn,3,110.636036036036,555
Padualaan,4,114.570409982175,561
Heidelberglaan,5,111.968314321926,789
UMC,6,114.130769230769,130
WKZ,7,100.969904240766,731
P+R De Uithof,8,0,1
WKZ,9,86.0833333333333,12
UMC,10,98.9333333333333,30
Heidelberglaan,11,102.451219512195,82
Padualaan,12,107.20564516129,248
Kromme Rijn,13,114.466101694915,236
Galgenwaard,14,107.838709677419,124
Vaartsche Rijn,15,124.464285714286,560
Depot,-1,NaN,0
