Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,145.717794253939,2158
Vaartsche Rijn,1,92.5414764079148,5256
Galgenwaard,2,109.877296976882,3374
Kromme Rijn,3,110.214285714286,518
Padualaan,4,112.40243902439,574
Heidelberglaan,5,124.649696969697,825
UMC,6,158.636363636364,121
WKZ,7,105.784447476126,733
P+R De Uithof,8,NaN,0
WKZ,9,92.5714285714286,7
UMC,10,137.32,25
Heidelberglaan,11,106.593023255814,86
Padualaan,12,117.982222222222,225
Kromme Rijn,13,111.9592760181,221
Galgenwaard,14,102.434108527132,129
Vaartsche Rijn,15,121.776614310646,573
Depot,-1,NaN,0
