Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,404.521551724138,1160
Vaartsche Rijn,1,194.181339880744,2851
Galgenwaard,2,198.524678111588,1864
Kromme Rijn,3,207.295019157088,261
Padualaan,4,206.852459016393,366
Heidelberglaan,5,211.276008492569,471
UMC,6,248.972972972973,74
WKZ,7,188.024213075061,413
P+R De Uithof,8,0,2
WKZ,9,272.8,5
UMC,10,225.133333333333,15
Heidelberglaan,11,199.152542372881,59
Padualaan,12,188.243055555556,144
Kromme Rijn,13,187.286713286713,143
Galgenwaard,14,186.467532467532,77
Vaartsche Rijn,15,220.146706586826,334
Depot,-1,NaN,0
