Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,419.108768035516,901
Vaartsche Rijn,1,244.503882657463,2318
Galgenwaard,2,245.270344827586,1450
Kromme Rijn,3,241.754464285714,224
Padualaan,4,257.703071672355,293
Heidelberglaan,5,258.448101265823,395
UMC,6,303.029850746269,67
WKZ,7,241.261971830986,355
P+R De Uithof,8,NaN,0
WKZ,9,286.222222222222,9
UMC,10,201.714285714286,21
Heidelberglaan,11,265.224489795918,49
Padualaan,12,255.558823529412,102
Kromme Rijn,13,237.741379310345,116
Galgenwaard,14,254.838235294118,68
Vaartsche Rijn,15,241.270042194093,237
Depot,-1,NaN,0
