Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,409.843686006826,1465
Vaartsche Rijn,1,153.572016460905,3645
Galgenwaard,2,158.819204152249,2312
Kromme Rijn,3,158.033505154639,388
Padualaan,4,163.766355140187,428
Heidelberglaan,5,174.980613893376,619
UMC,6,190.944444444444,90
WKZ,7,144.884030418251,526
P+R De Uithof,8,0,2
WKZ,9,128.909090909091,11
UMC,10,147.896551724138,29
Heidelberglaan,11,148.151898734177,79
Padualaan,12,138.708860759494,158
Kromme Rijn,13,144.655367231638,177
Galgenwaard,14,137.918367346939,98
Vaartsche Rijn,15,172.77806122449,392
Depot,-1,NaN,0
