Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,420.554096310194,1599
Vaartsche Rijn,1,153.117740652347,3771
Galgenwaard,2,159.069354139575,2307
Kromme Rijn,3,147.691642651297,347
Padualaan,4,147.645089285714,448
Heidelberglaan,5,183.054867256637,565
UMC,6,152.83,100
WKZ,7,141.364541832669,502
P+R De Uithof,8,0,3
WKZ,9,164.888888888889,9
UMC,10,137.466666666667,15
Heidelberglaan,11,128.086956521739,69
Padualaan,12,150.646153846154,195
Kromme Rijn,13,153.646408839779,181
Galgenwaard,14,171.438202247191,89
Vaartsche Rijn,15,167.087281795511,401
Depot,-1,NaN,0
