Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,412.293512658228,1264
Vaartsche Rijn,1,183.920569620253,3160
Galgenwaard,2,194.24908616188,1915
Kromme Rijn,3,181.099678456592,311
Padualaan,4,179.317073170732,369
Heidelberglaan,5,201.048192771084,498
UMC,6,235.710843373494,83
WKZ,7,174.277899343545,457
P+R De Uithof,8,NaN,0
WKZ,9,108.333333333333,3
UMC,10,178.066666666667,15
Heidelberglaan,11,190.491228070175,57
Padualaan,12,183.877697841727,139
Kromme Rijn,13,207.083333333333,156
Galgenwaard,14,189.573170731707,82
Vaartsche Rijn,15,197.560563380282,355
Depot,-1,NaN,0
