Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,97.7318389373184,2409
Vaartsche Rijn,1,92.0107095046854,5976
Galgenwaard,2,95.6270122783083,3665
Kromme Rijn,3,95.0086058519793,581
Padualaan,4,96.3270524899058,743
Heidelberglaan,5,108.226595744681,940
UMC,6,117.699300699301,143
WKZ,7,93.4310954063604,849
P+R De Uithof,8,681,4
WKZ,9,106,6
UMC,10,105.677419354839,31
Heidelberglaan,11,104.283018867925,106
Padualaan,12,86.6782945736434,258
Kromme Rijn,13,63.7184115523466,277
Galgenwaard,14,64.1538461538462,143
Vaartsche Rijn,15,81.7476190476191,630
Depot,-1,NaN,0
