Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,417.688741721854,1359
Vaartsche Rijn,1,168.328596287703,3448
Galgenwaard,2,173.482017748716,2141
Kromme Rijn,3,163.234939759036,332
Padualaan,4,180.186868686869,396
Heidelberglaan,5,186.889925373134,536
UMC,6,180.06976744186,86
WKZ,7,168.58747300216,463
P+R De Uithof,8,NaN,0
WKZ,9,222.714285714286,7
UMC,10,140.611111111111,18
Heidelberglaan,11,156.363636363636,77
Padualaan,12,155.607407407407,135
Kromme Rijn,13,152.805369127517,149
Galgenwaard,14,143.486486486486,74
Vaartsche Rijn,15,182.404011461318,349
Depot,-1,NaN,0
