Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,103.541638907395,3002
Vaartsche Rijn,1,90.8278477583638,7383
Galgenwaard,2,91.1743929359823,4530
Kromme Rijn,3,90.8168604651163,688
Padualaan,4,95.6472564389698,893
Heidelberglaan,5,94.4316797214969,1149
UMC,6,107.708333333333,192
WKZ,7,72.5299785867238,934
P+R De Uithof,8,9,2
WKZ,9,56.2307692307692,13
UMC,10,66.5581395348837,43
Heidelberglaan,11,70.3987341772152,158
Padualaan,12,78.2326388888889,288
Kromme Rijn,13,62.95,320
Galgenwaard,14,74.5714285714286,168
Vaartsche Rijn,15,81.5679796696315,787
Depot,-1,NaN,0
