Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,404.964098073555,1142
Vaartsche Rijn,1,193.242644513673,2889
Galgenwaard,2,201.458542014469,1797
Kromme Rijn,3,190.979933110368,299
Padualaan,4,209.502702702703,370
Heidelberglaan,5,216.539419087137,482
UMC,6,229.819277108434,83
WKZ,7,197.336658354115,401
P+R De Uithof,8,0,1
WKZ,9,223.333333333333,3
UMC,10,247.615384615385,13
Heidelberglaan,11,164.694915254237,59
Padualaan,12,216.812030075188,133
Kromme Rijn,13,205.724137931034,145
Galgenwaard,14,171.080459770115,87
Vaartsche Rijn,15,218.343537414966,294
Depot,-1,NaN,0
