Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,411.015022860875,1531
Vaartsche Rijn,1,153.814518281292,3747
Galgenwaard,2,156.678774617068,2285
Kromme Rijn,3,148.27135678392,398
Padualaan,4,159.21029082774,447
Heidelberglaan,5,171.615652173913,575
UMC,6,172.089743589744,78
WKZ,7,155.805860805861,546
P+R De Uithof,8,0,1
WKZ,9,160.923076923077,13
UMC,10,149.052631578947,19
Heidelberglaan,11,147.222222222222,63
Padualaan,12,152.011834319527,169
Kromme Rijn,13,159.870967741935,155
Galgenwaard,14,149,134
Vaartsche Rijn,15,171.688172043011,372
Depot,-1,NaN,0
