Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,145.371900826446,2178
Vaartsche Rijn,1,92.3318892446788,5309
Galgenwaard,2,111.52036199095,3315
Kromme Rijn,3,109.508704061896,517
Padualaan,4,108.108452950558,627
Heidelberglaan,5,114.249101796407,835
UMC,6,114.161290322581,124
WKZ,7,106.122147651007,745
P+R De Uithof,8,702,4
WKZ,9,58.7777777777778,9
UMC,10,96.9310344827586,29
Heidelberglaan,11,95.4623655913979,93
Padualaan,12,110.809322033898,236
Kromme Rijn,13,116.946188340807,223
Galgenwaard,14,106.147058823529,136
Vaartsche Rijn,15,112.93795620438,548
Depot,-1,NaN,0
