Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,423.991509433962,1060
Vaartsche Rijn,1,210.415855855856,2775
Galgenwaard,2,212.107825015404,1623
Kromme Rijn,3,209.643835616438,292
Padualaan,4,209.536184210526,304
Heidelberglaan,5,244.068584070796,452
UMC,6,247.215384615385,65
WKZ,7,204.979166666667,384
P+R De Uithof,8,0,1
WKZ,9,245.166666666667,6
UMC,10,248.055555555556,18
Heidelberglaan,11,232.473684210526,38
Padualaan,12,202.611570247934,121
Kromme Rijn,13,243.451851851852,135
Galgenwaard,14,222.260869565217,69
Vaartsche Rijn,15,248.916666666667,276
Depot,-1,NaN,0
