Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,140.802229762482,2063
Vaartsche Rijn,1,93.1552537257121,5301
Galgenwaard,2,109.881440099317,3222
Kromme Rijn,3,103.883720930233,516
Padualaan,4,120.174629324547,607
Heidelberglaan,5,125.607268464244,853
UMC,6,140.045871559633,109
WKZ,7,107.688235294118,680
P+R De Uithof,8,1174,1
WKZ,9,106.8125,16
UMC,10,100.666666666667,24
Heidelberglaan,11,106.292452830189,106
Padualaan,12,114.063829787234,235
Kromme Rijn,13,113.7,230
Galgenwaard,14,110.120967741935,124
Vaartsche Rijn,15,117.899006622517,604
Depot,-1,NaN,0
