Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,98.4630681818182,2464
Vaartsche Rijn,1,94.7289176626826,6024
Galgenwaard,2,94.1030793319415,3832
Kromme Rijn,3,94.110183639399,599
Padualaan,4,97.9883720930233,688
Heidelberglaan,5,98.3249475890985,954
UMC,6,115.321428571429,140
WKZ,7,92.1638755980861,836
P+R De Uithof,8,692.75,4
WKZ,9,82.3333333333333,15
UMC,10,93.9117647058823,34
Heidelberglaan,11,83.1212121212121,99
Padualaan,12,86.6166007905138,253
Kromme Rijn,13,76.8953068592058,277
Galgenwaard,14,86.8742857142857,175
Vaartsche Rijn,15,91.710407239819,663
Depot,-1,NaN,0
