Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,140.178977272727,2112
Vaartsche Rijn,1,92.3457508731083,5154
Galgenwaard,2,109.519265502709,3322
Kromme Rijn,3,112.618947368421,475
Padualaan,4,107.110438729198,661
Heidelberglaan,5,119.714285714286,840
UMC,6,154.225806451613,124
WKZ,7,109.041297935103,678
P+R De Uithof,8,853.666666666667,3
WKZ,9,81.75,12
UMC,10,118.925925925926,27
Heidelberglaan,11,105.709090909091,110
Padualaan,12,117.847161572052,229
Kromme Rijn,13,111.92,225
Galgenwaard,14,110.306748466258,163
Vaartsche Rijn,15,126.118959107807,538
Depot,-1,NaN,0
