Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,83.5704095112285,3785
Vaartsche Rijn,1,85.3221395755852,9142
Galgenwaard,2,81.3722165125043,5838
Kromme Rijn,3,73.6923990498812,842
Padualaan,4,68.9432029795158,1074
Heidelberglaan,5,74.8763029881862,1439
UMC,6,69.2587719298246,228
WKZ,7,61.3250201126307,1243
P+R De Uithof,8,0,5
WKZ,9,43.9090909090909,11
UMC,10,46.7727272727273,44
Heidelberglaan,11,53.8012422360248,161
Padualaan,12,58.966265060241,415
Kromme Rijn,13,51.2367758186398,397
Galgenwaard,14,68.3911439114391,271
Vaartsche Rijn,15,61.5021413276231,934
Depot,-1,NaN,0
