Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,201.114349775785,1784
Vaartsche Rijn,1,93.6452726017943,4347
Galgenwaard,2,135.468019915741,2611
Kromme Rijn,3,142.884955752212,452
Padualaan,4,138.871951219512,492
Heidelberglaan,5,144.620289855072,690
UMC,6,183.614583333333,96
WKZ,7,135.390287769784,556
P+R De Uithof,8,721,1
WKZ,9,111.857142857143,14
UMC,10,99.5625,16
Heidelberglaan,11,128.358024691358,81
Padualaan,12,137.941489361702,188
Kromme Rijn,13,141.607476635514,214
Galgenwaard,14,124.807692307692,104
Vaartsche Rijn,15,137.223946784922,451
Depot,-1,NaN,0
