Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,203.43315266486,2214
Vaartsche Rijn,1,93.0207612456747,5491
Galgenwaard,2,107.821317588564,3218
Kromme Rijn,3,105.098513011152,538
Padualaan,4,108.276025236593,634
Heidelberglaan,5,118.425,840
UMC,6,125.49593495935,123
WKZ,7,108.506756756757,740
P+R De Uithof,8,NaN,0
WKZ,9,203.142857142857,7
UMC,10,105.515151515152,33
Heidelberglaan,11,101.134831460674,89
Padualaan,12,105.757709251101,227
Kromme Rijn,13,123.476793248945,237
Galgenwaard,14,110.698113207547,159
Vaartsche Rijn,15,112.276481149013,557
Depot,-1,NaN,0
