Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,118.3864,2500
Vaartsche Rijn,1,92.2257856567284,6205
Galgenwaard,2,94.3211009174312,3815
Kromme Rijn,3,87.9441930618401,663
Padualaan,4,92.9623149394347,743
Heidelberglaan,5,107.89332003988,1003
UMC,6,100.007518796992,133
WKZ,7,90.436385255648,841
P+R De Uithof,8,0,2
WKZ,9,120.454545454545,11
UMC,10,100.862068965517,29
Heidelberglaan,11,83.0957446808511,94
Padualaan,12,93.3819444444444,288
Kromme Rijn,13,89.0037878787879,264
Galgenwaard,14,90.0930232558139,172
Vaartsche Rijn,15,108.9795221843,586
Depot,-1,NaN,0
