Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,302.127659574468,1504
Vaartsche Rijn,1,95.5225671797548,3833
Galgenwaard,2,156.584905660377,2438
Kromme Rijn,3,145.396276595745,376
Padualaan,4,157.345263157895,475
Heidelberglaan,5,180.287713841369,643
UMC,6,167.208333333333,96
WKZ,7,148.435849056604,530
P+R De Uithof,8,539.5,4
WKZ,9,119.666666666667,6
UMC,10,143.647058823529,17
Heidelberglaan,11,155.261538461538,65
Padualaan,12,159.429319371728,191
Kromme Rijn,13,147.689655172414,174
Galgenwaard,14,143.980582524272,103
Vaartsche Rijn,15,153.400485436893,412
Depot,-1,NaN,0
