Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,430.409025787966,1396
Vaartsche Rijn,1,166.866806975346,3326
Galgenwaard,2,174.226380648106,2191
Kromme Rijn,3,167.813953488372,344
Padualaan,4,172.978468899522,418
Heidelberglaan,5,194.198473282443,524
UMC,6,180.616279069767,86
WKZ,7,167.766129032258,496
P+R De Uithof,8,NaN,0
WKZ,9,117.333333333333,3
UMC,10,153.315789473684,19
Heidelberglaan,11,174.469696969697,66
Padualaan,12,173.578947368421,152
Kromme Rijn,13,167.289308176101,159
Galgenwaard,14,152.584269662921,89
Vaartsche Rijn,15,179.923287671233,365
Depot,-1,NaN,0
