Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,424.8924395947,1283
Vaartsche Rijn,1,188.791840668166,3113
Galgenwaard,2,191.503191489362,1880
Kromme Rijn,3,185.984709480122,327
Padualaan,4,191.427835051546,388
Heidelberglaan,5,221.022140221402,542
UMC,6,235.469879518072,83
WKZ,7,185.794930875576,434
P+R De Uithof,8,0,1
WKZ,9,217.166666666667,6
UMC,10,214.111111111111,18
Heidelberglaan,11,163.603448275862,58
Padualaan,12,181.568181818182,132
Kromme Rijn,13,187.109090909091,165
Galgenwaard,14,190.844660194175,103
Vaartsche Rijn,15,206.183615819209,354
Depot,-1,NaN,0
