Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.822349570201,1396
Vaartsche Rijn,1,166.91369047619,3360
Galgenwaard,2,176.168202764977,2170
Kromme Rijn,3,176.225396825397,315
Padualaan,4,172.476885644769,411
Heidelberglaan,5,183.213235294118,544
UMC,6,220.404255319149,94
WKZ,7,160.932461873638,459
P+R De Uithof,8,NaN,0
WKZ,9,151.25,8
UMC,10,146.333333333333,12
Heidelberglaan,11,155.954545454545,66
Padualaan,12,184.805755395683,139
Kromme Rijn,13,180.946666666667,150
Galgenwaard,14,187.510638297872,94
Vaartsche Rijn,15,200.483180428135,327
Depot,-1,NaN,0
