Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,232.425,1840
Vaartsche Rijn,1,96.1762719020477,4737
Galgenwaard,2,123.302886247878,2945
Kromme Rijn,3,133.432671081678,453
Padualaan,4,128.987272727273,550
Heidelberglaan,5,133.287878787879,726
UMC,6,140.300970873786,103
WKZ,7,116.143581081081,592
P+R De Uithof,8,NaN,0
WKZ,9,113.727272727273,11
UMC,10,112.838709677419,31
Heidelberglaan,11,122.676923076923,65
Padualaan,12,124.725714285714,175
Kromme Rijn,13,119.423645320197,203
Galgenwaard,14,111.192307692308,130
Vaartsche Rijn,15,132.368209255533,497
Depot,-1,NaN,0
