Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,411.236191860465,1376
Vaartsche Rijn,1,166.768645802866,3419
Galgenwaard,2,171.276683463124,2183
Kromme Rijn,3,182.830945558739,349
Padualaan,4,178.188095238095,420
Heidelberglaan,5,199.457504520796,553
UMC,6,222.226804123711,97
WKZ,7,166.829166666667,480
P+R De Uithof,8,0,1
WKZ,9,126.875,8
UMC,10,131.434782608696,23
Heidelberglaan,11,167.859649122807,57
Padualaan,12,158.820689655172,145
Kromme Rijn,13,181.462025316456,158
Galgenwaard,14,175.255102040816,98
Vaartsche Rijn,15,194.675925925926,324
Depot,-1,NaN,0
