Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,409.912156166815,1127
Vaartsche Rijn,1,216.779411764706,2720
Galgenwaard,2,220.642565597668,1715
Kromme Rijn,3,206.88679245283,265
Padualaan,4,215.300632911392,316
Heidelberglaan,5,234.26511627907,430
UMC,6,253.565217391304,69
WKZ,7,193.333333333333,366
P+R De Uithof,8,0,2
WKZ,9,171.75,4
UMC,10,200.882352941176,17
Heidelberglaan,11,208.619047619048,42
Padualaan,12,212.147540983607,122
Kromme Rijn,13,212.62037037037,108
Galgenwaard,14,251.948275862069,58
Vaartsche Rijn,15,237.072664359862,289
Depot,-1,NaN,0
